func,3D_ID,3D_m_z,3D_RetTime,3D_Mobility,3D_Intensity,3D_m_z_uncal,3D_TC,3D_omegaC,3D_z,3D_omegaD
2,1292,823.40466,26.56177,113.8,23017,823.40466,7.81,-1,1,-1,
2,1293,502.7944,26.56236,45.1,36600,502.7944,3.13,-1,1,-1,
2,1294,400.72583,26.56336,37.9,37225,400.72583,2.58,-1,1,-1,
2,1295,401.22568,26.56449,37.5,14692,401.22568,2.58,-1,1,-1,
2,1296,512.78204,26.5645,45.3,50526,512.78204,3.13,-1,1,-1,
2,1297,303.1888,26.56594,33.7,19729,303.1888,2.32,-1,1,-1,
2,1298,659.3433,26.56713,86.2,31595,659.3433,5.95,-1,1,-1,
2,1299,501.79095,26.56785,45.1,193581,501.79095,3.13,-1,1,-1,
2,1300,821.4015,26.56871,82,14523,821.4015,5.67,-1,1,-1,
2,1301,476.59616,26.56906,40.8,120288,476.59616,2.79,-1,1,-1,
2,1302,391.7215,26.57105,38,18469,391.7215,2.65,-1,1,-1,
2,1303,835.73676,26.57185,76.2,27003,835.73676,5.25,-1,1,-1,
2,1304,714.39075,26.57242,65.6,62345,714.39075,4.5,-1,1,-1,
2,1305,476.92908,26.57356,40.7,45733,476.92908,2.79,-1,1,-1,
2,1306,822.40247,26.57409,113.2,44061,822.40247,7.81,-1,1,-1,
2,1307,628.9776,26.57452,53.1,39548,628.9776,3.68,-1,1,-1,
2,1308,417.21536,26.57624,55.5,27150,417.21536,3.82,-1,1,-1,
2,1309,449.24103,26.58032,45.1,25544,449.24103,3.13,-1,1,-1,
2,1310,502.29282,26.58088,45.2,91008,502.29282,3.13,-1,1,-1,
2,1311,457.76657,26.58135,45,59728,457.76657,3.13,-1,1,-1,
2,1312,493.28607,26.58301,46.3,17402,493.28607,3.2,-1,1,-1,
2,1313,645.6107,26.58775,51.9,19636,645.6107,3.54,-1,1,-1,
2,1314,513.2821,26.58933,45.5,23206,513.2821,3.13,-1,1,-1,
2,1315,626.63855,26.58979,55.9,38913,626.63855,3.81,-1,1,-1,
2,1316,458.26517,26.59044,45,20485,458.26517,3.13,-1,1,-1,
2,1317,136.0751,26.59461,22.5,15016,136.0751,1.57,-1,1,-1,
2,1318,626.9828,26.60036,56,47135,626.9828,3.88,-1,1,-1,
2,1319,627.1387,26.60172,56.3,20074,627.1387,3.88,-1,1,-1,
2,1320,851.42444,26.60586,119.6,18599,851.42444,8.22,-1,1,-1,
2,1321,528.74963,26.62077,46.6,27503,528.74963,3.2,-1,1,-1,
2,1322,627.4854,26.62169,56.3,22480,627.4854,3.88,-1,1,-1,
2,1323,626.4824,26.63534,56.3,90824,626.4824,3.88,-1,1,-1,
2,1324,435.86426,26.64333,35.6,65352,435.86426,2.44,-1,1,-1,
2,1325,627.3371,26.6467,56.4,408711,627.3371,3.88,-1,1,-1,
2,1327,401.23337,26.64799,57.1,12262,401.23337,3.96,-1,1,-1,
2,1326,526.2754,26.64799,47.6,24866,526.2754,3.27,-1,1,-1,
2,1328,626.836,26.64887,56.4,1142570,626.836,3.88,-1,1,-1,
2,1329,500.30276,26.64973,71.1,20435,500.30276,4.93,-1,1,-1,
2,1330,451.22992,26.6517,39.5,28731,451.22992,2.72,-1,1,-1,
2,1331,626.3348,26.65446,56.4,1627184,626.3348,3.88,-1,1,-1,
2,1332,752.3626,26.65884,102.3,23314,752.3626,7.06,-1,1,-1,
2,1333,627.8372,26.65937,56.4,91772,627.8372,3.88,-1,1,-1,
2,1334,430.53735,26.66154,33.8,26201,430.53735,2.31,-1,1,-1,
2,1335,414.219,26.66434,41.7,27168,414.219,2.86,-1,1,-1,
2,1336,414.55148,26.66671,41.2,23761,414.55148,2.86,-1,1,-1,
2,1337,436.1982,26.66788,35.8,34718,436.1982,2.44,-1,1,-1,
2,1338,430.8735,26.672,33.6,19366,430.8735,2.31,-1,1,-1,
2,1339,425.52576,26.67934,34.5,29412,425.52576,2.37,-1,1,-1,
2,1340,451.56827,26.68322,39.8,21636,451.56827,2.72,-1,1,-1,
2,1341,679.79834,26.73605,60.1,32318,679.79834,4.16,-1,1,-1,
2,1342,679.29614,26.73616,59.8,67233,679.29614,4.09,-1,1,-1,
2,1343,371.09875,26.74371,47.7,97534,371.09875,3.27,-1,1,-1,
2,1344,678.7957,26.77321,60,102462,678.7957,4.16,-1,1,-1,
2,1345,654.8452,26.81394,61.7,23231,654.8452,4.23,-1,1,-1,
2,1346,596.8236,26.8202,54.3,50041,596.8236,3.74,-1,1,-1,
2,1347,597.32556,26.8213,54.1,41850,597.32556,3.74,-1,1,-1,
2,1348,597.8256,26.82174,54.3,24113,597.8256,3.74,-1,1,-1,
2,1349,355.06625,26.82456,43.6,100276,355.06625,3,-1,1,-1,
2,1350,735.36975,26.82762,67.6,40823,735.36975,4.64,-1,1,-1,
2,1351,702.3727,26.82994,96.7,270045,702.3727,6.64,-1,1,-1,
2,1352,703.37604,26.83078,96.7,104247,703.37604,6.64,-1,1,-1,
2,1353,734.86774,26.83596,68.1,100499,734.86774,4.71,-1,1,-1,
2,1354,586.3897,26.83657,86.1,28856,586.3897,5.95,-1,1,-1,
2,1355,734.3665,26.83829,67.9,113725,734.3665,4.64,-1,1,-1,
2,1356,414.7598,26.83952,40,20022,414.7598,2.79,-1,1,-1,
2,1357,632.7984,26.88823,58.6,465572,632.7984,4.02,-1,1,-1,
2,1358,632.2986,26.88842,58.6,1268780,632.2986,4.02,-1,1,-1,
2,1359,631.79596,26.8891,58.6,1710684,631.79596,4.02,-1,1,-1,
2,1360,639.7926,26.90579,59,30221,639.7926,4.09,-1,1,-1,
2,1361,507.57217,26.90661,47.7,28008,507.57217,3.27,-1,1,-1,
2,1362,499.28586,26.91195,46.5,40733,499.28586,3.2,-1,1,-1,
2,1363,507.9348,26.91356,47.9,36909,507.9348,3.27,-1,1,-1,
2,1364,507.2992,26.9142,79.4,15802,507.2992,5.48,-1,1,-1,
2,1365,507.4321,26.91422,47.9,71252,507.4321,3.27,-1,1,-1,
2,1366,518.28864,26.91665,48.3,12566,518.28864,3.34,-1,1,-1,
2,1367,507.80203,26.9182,47.9,900111,507.80203,3.27,-1,1,-1,
2,1368,315.12857,26.9188,41.3,25584,315.12857,2.87,-1,1,-1,
2,1369,508.80276,26.91902,47.9,68235,508.80276,3.27,-1,1,-1,
2,1370,507.30026,26.91998,48,1559175,507.30026,3.34,-1,1,-1,
2,1371,473.30524,26.92199,69.8,24386,473.30524,4.79,-1,1,-1,
2,1372,498.78568,26.92225,46.6,63050,498.78568,3.2,-1,1,-1,
2,1373,699.4678,26.92237,105.2,28909,699.4678,7.26,-1,1,-1,
2,1374,508.30173,26.9227,47.9,254624,508.30173,3.27,-1,1,-1,
2,1375,498.2924,26.92316,46.9,18968,498.2924,3.2,-1,1,-1,
2,1376,757.42413,26.92447,66.7,38696,757.42413,4.57,-1,1,-1,
2,1377,633.80133,26.92633,58.6,36093,633.80133,4.02,-1,1,-1,
2,1378,632.9504,26.92634,58.4,20134,632.9504,4.02,-1,1,-1,
2,1379,828.5102,26.92705,125.4,35070,828.5102,8.63,-1,1,-1,
2,1380,633.30054,26.92728,58.6,119798,633.30054,4.02,-1,1,-1,
2,1381,471.7799,26.92738,45.2,26956,471.7799,3.13,-1,1,-1,
2,1382,632.1007,26.92743,58.4,24978,632.1007,4.02,-1,1,-1,
2,1383,632.44696,26.92755,58.5,44112,632.44696,4.02,-1,1,-1,
2,1384,631.945,26.92804,58.5,77287,631.945,4.02,-1,1,-1,
