func,3D_ID,3D_m_z,3D_RetTime,3D_Mobility,3D_Intensity,3D_m_z_uncal,3D_TC,3D_omegaC,3D_z,3D_omegaD
2,1453,831.7378,27.36254,74.6,40567,831.7378,5.11,-1,1,-1,
2,1454,815.4987,27.36548,115,21752,815.4987,7.94,-1,1,-1,
2,1455,488.32266,27.36642,71.9,29021,488.32266,4.93,-1,1,-1,
2,1456,572.8598,27.36741,52.9,19399,572.8598,3.61,-1,1,-1,
2,1457,831.06757,27.3678,75.1,50954,831.06757,5.18,-1,1,-1,
2,1458,831.40045,27.36786,75.1,53784,831.40045,5.18,-1,1,-1,
2,1459,832.06757,27.36956,74.7,23697,832.06757,5.11,-1,1,-1,
2,1460,371.0992,27.37175,47.8,84903,371.0992,3.27,-1,1,-1,
2,1461,588.39215,27.37391,85.1,21541,588.39215,5.88,-1,1,-1,
2,1462,407.75284,27.38004,39.1,337988,407.75284,2.72,-1,1,-1,
2,1463,603.337,27.42341,54.9,21827,603.337,3.74,-1,1,-1,
2,1464,724.3787,27.42566,63.699997,22012,724.3787,4.37,-1,1,-1,
2,1465,606.5983,27.42948,47.8,29244,606.5983,3.26,-1,1,-1,
2,1466,723.87915,27.44299,63.9,37284,723.87915,4.37,-1,1,-1,
2,1467,602.83374,27.45557,54.8,37161,602.83374,3.74,-1,1,-1,
2,1468,541.2845,27.46998,47.9,84127,541.2845,3.26,-1,1,-1,
2,1469,540.42114,27.47437,47.8,25945,540.42114,3.26,-1,1,-1,
2,1470,809.9225,27.47557,84.9,43359,809.9225,5.8,-1,1,-1,
2,1471,540.2831,27.48766,47.9,539618,540.2831,3.26,-1,1,-1,
2,1472,704.8505,27.48875,72.7,18222,704.8505,4.99,-1,1,-1,
2,1473,540.61664,27.49036,48,530885,540.61664,3.33,-1,1,-1,
2,1474,810.4177,27.4923,85.1,29177,810.4177,5.87,-1,1,-1,
2,1475,810.921,27.49261,84.7,27379,810.921,5.8,-1,1,-1,
2,1476,540.9498,27.49475,48,253452,540.9498,3.33,-1,1,-1,
2,1477,704.3476,27.49478,72.5,36930,704.3476,4.99,-1,1,-1,
2,1478,703.8426,27.50061,72.9,60058,703.8426,4.99,-1,1,-1,
2,1479,471.276,27.50476,66.6,23274,471.276,4.58,-1,1,-1,
2,1480,771.38245,27.51458,57.8,61887,771.38245,3.95,-1,1,-1,
2,1481,772.7146,27.51612,73.7,13419,772.7146,5.06,-1,1,-1,
2,1482,772.0528,27.51714,73.4,97964,772.0528,5.06,-1,1,-1,
2,1483,771.3849,27.52101,73.6,147250,771.3849,5.06,-1,1,-1,
2,1484,771.71826,27.52135,58,83923,771.71826,4.02,-1,1,-1,
2,1485,458.29166,27.52308,66.4,26876,458.29166,4.58,-1,1,-1,
2,1486,625.83344,27.52473,57.6,55458,625.83344,3.95,-1,1,-1,
2,1487,771.7181,27.52512,73.6,175947,771.7181,5.06,-1,1,-1,
2,1488,772.05023,27.52549,58.1,61319,772.05023,4.02,-1,1,-1,
2,1489,772.383,27.5284,73.6,53446,772.383,5.06,-1,1,-1,
2,1490,626.3323,27.52901,57.4,38886,626.3323,3.95,-1,1,-1,
2,1491,625.33234,27.52992,57.8,104740,625.33234,3.95,-1,1,-1,
2,1492,772.3894,27.53104,57.8,22901,772.3894,3.95,-1,1,-1,
2,1493,772.7163,27.53123,57.9,11363,772.7163,3.95,-1,1,-1,
2,1494,626.8401,27.53607,57,11394,626.8401,3.95,-1,1,-1,
2,1495,676.34534,27.59579,93.9,19521,676.34534,6.44,-1,1,-1,
2,1496,675.3408,27.59965,94.1,65918,675.3408,6.5,-1,1,-1,
2,1497,675.0306,27.61645,52,20537,675.0306,3.61,-1,1,-1,
2,1498,523.6121,27.6201,43.4,46688,523.6121,3,-1,1,-1,
2,1499,523.94666,27.62086,43.3,36635,523.94666,3,-1,1,-1,
2,1500,524.28314,27.62378,43.4,23363,524.28314,3,-1,1,-1,
2,1501,674.3587,27.62997,52.1,95203,674.3587,3.61,-1,1,-1,
2,1502,796.9275,27.63305,71.3,28847,796.9275,4.91,-1,1,-1,
2,1503,674.02563,27.63399,52,125361,674.02563,3.61,-1,1,-1,
