func,3D_ID,3D_m_z,3D_RetTime,3D_Mobility,3D_Intensity,3D_m_z_uncal,3D_TC,3D_omegaC,3D_z,3D_omegaD
2,1754,381.69385,28.87045,36.6,29525,381.69385,2.51,-1,1,-1,
2,1755,531.95325,28.87084,48.9,67123,531.95325,3.34,-1,1,-1,
2,1756,588.3326,28.87166,82,17593,588.3326,5.68,-1,1,-1,
2,1757,805.433,28.87168,74.8,91661,805.433,5.11,-1,1,-1,
2,1758,537.2911,28.87218,47.9,387096,537.2911,3.26,-1,1,-1,
2,1759,762.3816,28.87445,109.1,16655,762.3816,7.54,-1,1,-1,
2,1760,537.62585,28.87492,47.8,358597,537.62585,3.26,-1,1,-1,
2,1761,538.2963,28.87869,47.9,52642,538.2963,3.26,-1,1,-1,
2,1762,537.95984,28.87926,47.6,155300,537.95984,3.26,-1,1,-1,
2,1763,532.2865,28.87981,48.4,26582,532.2865,3.34,-1,1,-1,
2,1764,429.23016,28.88147,43,19287,429.23016,3,-1,1,-1,
2,1765,750.3733,28.88505,65.3,29441,750.3733,4.5,-1,1,-1,
2,1766,616.6192,28.91231,51.3,19924,616.6192,3.54,-1,1,-1,
2,1767,597.9502,29.01065,52.9,76356,597.9502,3.61,-1,1,-1,
2,1768,597.6172,29.01202,53,138988,597.6172,3.68,-1,1,-1,
2,1769,597.283,29.01679,53,124387,597.283,3.68,-1,1,-1,
2,1770,598.28687,29.018,53.1,31402,598.28687,3.68,-1,1,-1,
2,1771,669.791,29.07618,62.1,488736,669.791,4.3,-1,1,-1,
2,1772,670.7931,29.07711,62.1,170170,670.7931,4.3,-1,1,-1,
2,1773,587.34686,29.07772,81.9,11586,587.34686,5.61,-1,1,-1,
2,1774,734.4145,29.07809,106.1,29017,734.4145,7.33,-1,1,-1,
2,1775,681.28503,29.07819,59.3,28390,681.28503,4.09,-1,1,-1,
2,1776,680.78156,29.07828,59.3,41046,680.78156,4.09,-1,1,-1,
2,1777,464.8361,29.0783,33.7,42073,464.8361,2.31,-1,1,-1,
2,1778,637.3084,29.07872,50.2,126188,637.3084,3.47,-1,1,-1,
2,1779,670.2923,29.079,62.2,328538,670.2923,4.3,-1,1,-1,
2,1780,696.7486,29.07925,59.2,30932,696.7486,4.09,-1,1,-1,
2,1781,465.17218,29.08008,33.6,32919,465.17218,2.31,-1,1,-1,
2,1782,637.64526,29.08048,50.3,63445,637.64526,3.47,-1,1,-1,
2,1783,671.2927,29.08137,62.3,64944,671.2927,4.3,-1,1,-1,
2,1784,636.97595,29.08306,50.2,232738,636.97595,3.47,-1,1,-1,
2,1785,605.1645,29.08314,73.7,19966,605.1645,5.06,-1,1,-1,
2,1786,557.28345,29.08553,49.7,40772,557.28345,3.4,-1,1,-1,
2,1787,636.6418,29.0869,50.2,205874,636.6418,3.47,-1,1,-1,
2,1788,694.7455,29.08987,59.8,31809,694.7455,4.09,-1,1,-1,
2,1789,695.24927,29.09096,60.1,28224,695.24927,4.16,-1,1,-1,
2,1790,696.24713,29.09174,59.5,28289,696.24713,4.09,-1,1,-1,
2,1791,556.7812,29.09414,49.8,67096,556.7812,3.4,-1,1,-1,
2,1792,465.5049,29.0974,34.8,20256,465.5049,2.37,-1,1,-1,
2,1793,637.97455,29.11732,50.1,31397,637.97455,3.47,-1,1,-1,
2,1794,732.89624,29.13124,65.7,25380,732.89624,4.5,-1,1,-1,
2,1795,732.4019,29.13267,65.6,35080,732.4019,4.5,-1,1,-1,
2,1796,722.84576,29.20653,67.2,24633,722.84576,4.64,-1,1,-1,
